"step","name","platform","age_range","download_dt","users_count","count_rides"
"3","ride_accepted","ios","45-54","2021-03-17","4","75"
"3","ride_accepted","ios","45-54","2021-03-18","3","71"
"3","ride_accepted","ios","45-54","2021-03-19","3","80"
"3","ride_accepted","ios","45-54","2021-03-20","4","106"
"3","ride_accepted","ios","45-54","2021-03-21","3","51"
"3","ride_accepted","ios","45-54","2021-03-22","4","18"
"3","ride_accepted","ios","45-54","2021-03-23","4","45"
"3","ride_accepted","ios","45-54","2021-03-24","4","124"
"3","ride_accepted","ios","45-54","2021-03-25","5","134"
"3","ride_accepted","ios","45-54","2021-03-26","1","31"
"3","ride_accepted","ios","45-54","2021-03-27","1","2"
"3","ride_accepted","ios","45-54","2021-03-28","6","47"
"3","ride_accepted","ios","45-54","2021-03-29","5","121"
"3","ride_accepted","ios","45-54","2021-03-30","3","41"
"3","ride_accepted","ios","45-54","2021-03-31","1","26"
"3","ride_accepted","ios","45-54","2021-04-01","3","101"
"3","ride_accepted","ios","45-54","2021-04-02","3","52"
"3","ride_accepted","ios","45-54","2021-04-03","2","33"
"3","ride_accepted","ios","45-54","2021-04-04","1","46"
"3","ride_accepted","ios","45-54","2021-04-05","2","43"
"3","ride_accepted","ios","45-54","2021-04-06","1","39"
"3","ride_accepted","ios","45-54","2021-04-07","3","36"
"3","ride_accepted","ios","45-54","2021-04-08","3","70"
"3","ride_accepted","ios","45-54","2021-04-09","2","57"
"3","ride_accepted","ios","45-54","2021-04-10","3","9"
"3","ride_accepted","ios","45-54","2021-04-12","2","91"
"3","ride_accepted","ios","45-54","2021-04-13","1","3"
"3","ride_accepted","ios","45-54","2021-04-14","1","3"
"3","ride_accepted","ios","45-54","2021-04-15","2","43"
"3","ride_accepted","ios","45-54","2021-04-16","1","35"
"3","ride_accepted","ios","45-54","2021-04-18","4","143"
"3","ride_accepted","ios","45-54","2021-04-19","1","5"
"3","ride_accepted","ios","45-54","2021-04-20","2","9"
"3","ride_accepted","ios","45-54","2021-04-22","2","70"
"3","ride_accepted","ios","45-54","2021-04-23","1","7"
"3","ride_accepted","ios","45-54","2021-04-25","3","51"
"3","ride_accepted","ios","45-54","2021-04-26","2","34"
"3","ride_accepted","ios","45-54","2021-04-27","2","53"
"3","ride_accepted","ios","45-54","2021-04-28","5","133"
"3","ride_accepted","ios","45-54","2021-04-29","4","79"
"3","ride_accepted","ios","45-54","2021-04-30","1","37"
"3","ride_accepted","ios","45-54","2021-05-01","2","42"
"3","ride_accepted","ios","45-54","2021-05-02","1","1"
"3","ride_accepted","ios","45-54","2021-05-03","2","62"
"3","ride_accepted","ios","45-54","2021-05-04","1","41"
"3","ride_accepted","ios","45-54","2021-05-05","2","42"
"3","ride_accepted","ios","45-54","2021-05-06","1","2"
"3","ride_accepted","ios","45-54","2021-05-07","1","30"
"3","ride_accepted","ios","45-54","2021-05-08","2","60"
"3","ride_accepted","ios","45-54","2021-05-09","5","157"
"3","ride_accepted","ios","45-54","2021-05-10","3","50"
"3","ride_accepted","ios","45-54","2021-05-11","2","6"
"3","ride_accepted","ios","45-54","2021-05-12","3","80"
"3","ride_accepted","ios","45-54","2021-05-13","3","85"
"3","ride_accepted","ios","45-54","2021-05-14","5","160"
"3","ride_accepted","ios","45-54","2021-05-15","1","6"
"3","ride_accepted","ios","45-54","2021-05-16","2","35"
"3","ride_accepted","ios","45-54","2021-05-17","3","41"
"3","ride_accepted","ios","45-54","2021-05-18","1","36"
"3","ride_accepted","ios","45-54","2021-05-19","6","182"
"3","ride_accepted","ios","45-54","2021-05-20","3","91"
"3","ride_accepted","ios","45-54","2021-05-21","4","108"
"3","ride_accepted","ios","45-54","2021-05-23","4","51"
"3","ride_accepted","ios","45-54","2021-05-24","2","40"
"3","ride_accepted","ios","45-54","2021-05-26","3","127"
"3","ride_accepted","ios","45-54","2021-05-27","2","38"
"3","ride_accepted","ios","45-54","2021-05-28","2","74"
"3","ride_accepted","ios","45-54","2021-05-30","2","52"
"3","ride_accepted","ios","45-54","2021-05-31","3","7"
"3","ride_accepted","ios","45-54","2021-06-01","4","66"
"3","ride_accepted","ios","45-54","2021-06-02","2","43"
"3","ride_accepted","ios","45-54","2021-06-03","1","6"
"3","ride_accepted","ios","45-54","2021-06-04","4","72"
"3","ride_accepted","ios","45-54","2021-06-07","3","43"
"3","ride_accepted","ios","45-54","2021-06-08","6","166"
"3","ride_accepted","ios","45-54","2021-06-09","1","1"
"3","ride_accepted","ios","45-54","2021-06-10","1","44"
"3","ride_accepted","ios","45-54","2021-06-11","3","42"
"3","ride_accepted","ios","45-54","2021-06-12","1","6"
"3","ride_accepted","ios","45-54","2021-06-13","1","4"
"3","ride_accepted","ios","45-54","2021-06-14","2","41"
"3","ride_accepted","ios","45-54","2021-06-15","1","25"
"3","ride_accepted","ios","45-54","2021-06-16","1","34"
"3","ride_accepted","ios","45-54","2021-06-17","2","13"
"3","ride_accepted","ios","45-54","2021-06-18","3","10"
"3","ride_accepted","ios","45-54","2021-06-19","2","41"
"3","ride_accepted","ios","45-54","2021-06-20","2","6"
"3","ride_accepted","ios","45-54","2021-06-21","3","46"
"3","ride_accepted","ios","45-54","2021-06-22","4","108"
"3","ride_accepted","ios","45-54","2021-06-23","1","3"
"3","ride_accepted","ios","45-54","2021-06-24","3","59"
"3","ride_accepted","ios","45-54","2021-06-25","2","31"
"3","ride_accepted","ios","45-54","2021-06-26","3","77"
"3","ride_accepted","ios","45-54","2021-06-27","1","45"
"3","ride_accepted","ios","45-54","2021-06-28","2","70"
"3","ride_accepted","ios","45-54","2021-06-30","1","30"
"3","ride_accepted","ios","45-54","2021-07-01","3","71"
"3","ride_accepted","ios","45-54","2021-07-02","2","84"
"3","ride_accepted","ios","45-54","2021-07-03","2","36"
"3","ride_accepted","ios","45-54","2021-07-04","3","11"
"3","ride_accepted","ios","45-54","2021-07-05","1","2"
"3","ride_accepted","ios","45-54","2021-07-06","2","37"
"3","ride_accepted","ios","45-54","2021-07-07","5","124"
"3","ride_accepted","ios","45-54","2021-07-08","1","41"
"3","ride_accepted","ios","45-54","2021-07-09","1","5"
"3","ride_accepted","ios","45-54","2021-07-10","1","5"
"3","ride_accepted","ios","45-54","2021-07-11","2","3"
"3","ride_accepted","ios","45-54","2021-07-12","1","4"
"3","ride_accepted","ios","45-54","2021-07-13","2","5"
"3","ride_accepted","ios","45-54","2021-07-15","1","39"
"3","ride_accepted","ios","45-54","2021-07-16","2","79"
"3","ride_accepted","ios","45-54","2021-07-18","3","59"
"3","ride_accepted","ios","45-54","2021-07-19","1","28"
"3","ride_accepted","ios","45-54","2021-07-20","3","37"
"3","ride_accepted","ios","45-54","2021-07-21","2","35"
"3","ride_accepted","ios","45-54","2021-07-22","1","35"
"3","ride_accepted","ios","45-54","2021-07-23","1","36"
"3","ride_accepted","ios","45-54","2021-07-24","2","4"
"3","ride_accepted","ios","45-54","2021-07-25","3","12"
"3","ride_accepted","ios","45-54","2021-07-26","1","50"
"3","ride_accepted","ios","45-54","2021-07-27","3","57"
"3","ride_accepted","ios","45-54","2021-07-28","3","48"
"3","ride_accepted","ios","45-54","2021-07-29","3","10"
"3","ride_accepted","ios","45-54","2021-07-30","4","80"
"3","ride_accepted","ios","45-54","2021-07-31","3","14"
"3","ride_accepted","ios","45-54","2021-08-01","3","81"
"3","ride_accepted","ios","45-54","2021-08-02","1","31"
"3","ride_accepted","ios","45-54","2021-08-03","4","85"
"3","ride_accepted","ios","45-54","2021-08-04","2","37"
"3","ride_accepted","ios","45-54","2021-08-05","1","39"
"3","ride_accepted","ios","45-54","2021-08-06","2","6"
"3","ride_accepted","ios","45-54","2021-08-07","3","15"
"3","ride_accepted","ios","45-54","2021-08-08","2","39"
"3","ride_accepted","ios","45-54","2021-08-09","2","6"
"3","ride_accepted","ios","45-54","2021-08-10","1","2"
"3","ride_accepted","ios","45-54","2021-08-12","1","2"
"3","ride_accepted","ios","45-54","2021-08-13","2","4"
"3","ride_accepted","ios","45-54","2021-08-14","4","85"
"3","ride_accepted","ios","45-54","2021-08-15","5","143"
"3","ride_accepted","ios","45-54","2021-08-16","3","8"
"3","ride_accepted","ios","45-54","2021-08-17","3","68"
"3","ride_accepted","ios","45-54","2021-08-18","3","39"
"3","ride_accepted","ios","45-54","2021-08-19","2","39"
"3","ride_accepted","ios","45-54","2021-08-20","2","67"
"3","ride_accepted","ios","45-54","2021-08-21","4","102"
"3","ride_accepted","ios","45-54","2021-08-22","1","35"
"3","ride_accepted","ios","45-54","2021-08-23","2","43"
"3","ride_accepted","ios","45-54","2021-08-24","1","5"
"3","ride_accepted","ios","45-54","2021-08-25","3","123"
"3","ride_accepted","ios","45-54","2021-08-27","3","13"
"3","ride_accepted","ios","45-54","2021-08-28","1","8"
"3","ride_accepted","ios","45-54","2021-08-29","5","108"
"3","ride_accepted","ios","45-54","2021-08-30","1","43"
"3","ride_accepted","ios","45-54","2021-08-31","3","37"
"3","ride_accepted","ios","45-54","2021-09-01","3","62"
"3","ride_accepted","ios","45-54","2021-09-02","2","46"
"3","ride_accepted","ios","45-54","2021-09-03","4","92"
"3","ride_accepted","ios","45-54","2021-09-04","3","89"
"3","ride_accepted","ios","45-54","2021-09-05","3","102"
"3","ride_accepted","ios","45-54","2021-09-06","1","40"
"3","ride_accepted","ios","45-54","2021-09-07","1","2"
"3","ride_accepted","ios","45-54","2021-09-08","2","7"
"3","ride_accepted","ios","45-54","2021-09-09","2","9"
"3","ride_accepted","ios","45-54","2021-09-11","3","44"
"3","ride_accepted","ios","45-54","2021-09-12","3","90"
"3","ride_accepted","ios","45-54","2021-09-13","3","80"
"3","ride_accepted","ios","45-54","2021-09-14","2","9"
"3","ride_accepted","ios","45-54","2021-09-15","4","95"
"3","ride_accepted","ios","45-54","2021-09-16","2","48"
"3","ride_accepted","ios","45-54","2021-09-17","2","66"
"3","ride_accepted","ios","45-54","2021-09-18","1","3"
"3","ride_accepted","ios","45-54","2021-09-19","1","4"
"3","ride_accepted","ios","45-54","2021-09-20","2","80"
"3","ride_accepted","ios","45-54","2021-09-21","2","27"
"3","ride_accepted","ios","45-54","2021-09-22","2","6"
"3","ride_accepted","ios","45-54","2021-09-23","2","32"
"3","ride_accepted","ios","45-54","2021-09-25","2","46"
"3","ride_accepted","ios","45-54","2021-09-26","1","34"
"3","ride_accepted","ios","45-54","2021-09-27","2","9"
"3","ride_accepted","ios","45-54","2021-09-28","4","65"
"3","ride_accepted","ios","45-54","2021-09-29","1","36"
"3","ride_accepted","ios","45-54","2021-09-30","2","39"
"3","ride_accepted","ios","45-54","2021-10-01","1","2"
"3","ride_accepted","ios","45-54","2021-10-03","2","37"
"3","ride_accepted","ios","45-54","2021-10-04","4","51"
"3","ride_accepted","ios","45-54","2021-10-05","3","41"
"3","ride_accepted","ios","45-54","2021-10-06","2","11"
"3","ride_accepted","ios","45-54","2021-10-07","1","36"
"3","ride_accepted","ios","45-54","2021-10-08","2","12"
"3","ride_accepted","ios","45-54","2021-10-09","4","82"
"3","ride_accepted","ios","45-54","2021-10-10","1","36"
"3","ride_accepted","ios","45-54","2021-10-11","1","36"
"3","ride_accepted","ios","45-54","2021-10-12","4","120"
"3","ride_accepted","ios","45-54","2021-10-13","1","6"
"3","ride_accepted","ios","45-54","2021-10-14","5","82"
"3","ride_accepted","ios","45-54","2021-10-15","2","46"
"3","ride_accepted","ios","45-54","2021-10-17","4","124"
"3","ride_accepted","ios","45-54","2021-10-18","2","74"
"3","ride_accepted","ios","45-54","2021-10-20","2","78"
"3","ride_accepted","ios","45-54","2021-10-21","3","54"
"3","ride_accepted","ios","45-54","2021-10-22","4","44"
"3","ride_accepted","ios","45-54","2021-10-23","2","36"
"3","ride_accepted","ios","45-54","2021-10-25","1","32"
"3","ride_accepted","ios","45-54","2021-10-26","3","77"
"3","ride_accepted","ios","45-54","2021-10-27","2","29"
"3","ride_accepted","ios","45-54","2021-10-28","1","35"
"3","ride_accepted","ios","45-54","2021-10-29","3","47"
"3","ride_accepted","ios","45-54","2021-10-30","1","5"
"3","ride_accepted","ios","45-54","2021-10-31","4","22"
"3","ride_accepted","ios","45-54","2021-11-01","3","116"
"3","ride_accepted","ios","45-54","2021-11-03","4","85"
"3","ride_accepted","ios","45-54","2021-11-04","4","80"
"3","ride_accepted","ios","45-54","2021-11-05","2","12"
"3","ride_accepted","ios","45-54","2021-11-06","4","88"
"3","ride_accepted","ios","45-54","2021-11-07","1","42"
"3","ride_accepted","ios","45-54","2021-11-08","2","58"
"3","ride_accepted","ios","45-54","2021-11-09","4","85"
"3","ride_accepted","ios","45-54","2021-11-10","2","39"
"3","ride_accepted","ios","45-54","2021-11-12","4","97"
"3","ride_accepted","ios","45-54","2021-11-13","5","98"
"3","ride_accepted","ios","45-54","2021-11-14","4","93"
"3","ride_accepted","ios","45-54","2021-11-15","1","4"
"3","ride_accepted","ios","45-54","2021-11-18","1","32"
"3","ride_accepted","ios","45-54","2021-11-19","1","38"
"3","ride_accepted","ios","45-54","2021-11-20","1","34"
"3","ride_accepted","ios","45-54","2021-11-21","1","34"
"3","ride_accepted","ios","45-54","2021-11-22","3","51"
"3","ride_accepted","ios","45-54","2021-11-23","3","42"
"3","ride_accepted","ios","45-54","2021-11-24","1","31"
"3","ride_accepted","ios","45-54","2021-11-25","3","77"
"3","ride_accepted","ios","45-54","2021-11-26","1","1"
"3","ride_accepted","ios","45-54","2021-11-27","1","40"
"3","ride_accepted","ios","45-54","2021-11-28","1","32"
"3","ride_accepted","ios","45-54","2021-11-29","4","80"
"3","ride_accepted","ios","45-54","2021-11-30","1","24"
"3","ride_accepted","ios","45-54","2021-12-01","3","52"
"3","ride_accepted","ios","45-54","2021-12-02","3","51"
"3","ride_accepted","ios","45-54","2021-12-03","1","29"
"3","ride_accepted","ios","45-54","2021-12-04","2","40"
"3","ride_accepted","ios","45-54","2021-12-05","2","38"
"3","ride_accepted","ios","45-54","2021-12-06","5","73"
"3","ride_accepted","ios","45-54","2021-12-07","3","57"
"3","ride_accepted","ios","45-54","2021-12-08","1","4"
"3","ride_accepted","ios","45-54","2021-12-09","1","36"
"3","ride_accepted","ios","45-54","2021-12-10","1","5"
"3","ride_accepted","ios","45-54","2021-12-11","1","37"
"3","ride_accepted","ios","45-54","2021-12-12","2","31"
"3","ride_accepted","ios","45-54","2021-12-15","2","47"
"3","ride_accepted","ios","45-54","2021-12-16","2","8"
"3","ride_accepted","ios","45-54","2021-12-17","3","44"
"3","ride_accepted","ios","45-54","2021-12-18","2","87"
"3","ride_accepted","ios","45-54","2021-12-19","7","120"
"3","ride_accepted","ios","45-54","2021-12-20","4","109"
"3","ride_accepted","ios","45-54","2021-12-21","2","36"
"3","ride_accepted","ios","45-54","2021-12-22","1","32"
"3","ride_accepted","ios","45-54","2021-12-23","2","84"
"3","ride_accepted","ios","45-54","2021-12-24","2","24"
"3","ride_accepted","ios","45-54","2021-12-25","1","27"
"3","ride_accepted","ios","45-54","2021-12-26","1","39"
"3","ride_accepted","ios","45-54","2021-12-27","2","38"
"3","ride_accepted","ios","45-54","2021-12-28","4","101"
"3","ride_accepted","ios","45-54","2021-12-29","1","4"
"3","ride_accepted","ios","45-54","2021-12-31","3","95"
"3","ride_accepted","ios","","2021-01-01","4","89"
"3","ride_accepted","ios","","2021-01-02","10","208"
"3","ride_accepted","ios","","2021-01-03","5","77"
"3","ride_accepted","ios","","2021-01-04","5","117"
"3","ride_accepted","ios","","2021-01-05","6","111"
"3","ride_accepted","ios","","2021-01-06","6","83"
"3","ride_accepted","ios","","2021-01-07","5","163"
"3","ride_accepted","ios","","2021-01-08","2","36"
"3","ride_accepted","ios","","2021-01-09","6","55"
"3","ride_accepted","ios","","2021-01-10","6","121"
"3","ride_accepted","ios","","2021-01-11","1","3"
"3","ride_accepted","ios","","2021-01-12","3","13"
"3","ride_accepted","ios","","2021-01-13","8","82"
"3","ride_accepted","ios","","2021-01-14","7","89"
"3","ride_accepted","ios","","2021-01-15","6","144"
"3","ride_accepted","ios","","2021-01-16","3","112"
"3","ride_accepted","ios","","2021-01-17","3","47"
"3","ride_accepted","ios","","2021-01-18","3","81"
"3","ride_accepted","ios","","2021-01-19","9","200"
"3","ride_accepted","ios","","2021-01-20","8","157"
"3","ride_accepted","ios","","2021-01-21","9","203"
"3","ride_accepted","ios","","2021-01-22","3","39"
"3","ride_accepted","ios","","2021-01-23","11","239"
"3","ride_accepted","ios","","2021-01-24","4","81"
"3","ride_accepted","ios","","2021-01-25","7","125"
"3","ride_accepted","ios","","2021-01-26","4","83"
"3","ride_accepted","ios","","2021-01-27","3","41"
"3","ride_accepted","ios","","2021-01-28","4","103"
"3","ride_accepted","ios","","2021-01-29","4","96"
"3","ride_accepted","ios","","2021-01-30","6","58"
"3","ride_accepted","ios","","2021-01-31","7","80"
"3","ride_accepted","ios","","2021-02-01","5","151"
"3","ride_accepted","ios","","2021-02-02","13","261"
"3","ride_accepted","ios","","2021-02-03","6","76"
"3","ride_accepted","ios","","2021-02-04","11","111"
"3","ride_accepted","ios","","2021-02-05","3","65"
"3","ride_accepted","ios","","2021-02-06","6","147"
"3","ride_accepted","ios","","2021-02-07","3","74"
"3","ride_accepted","ios","","2021-02-08","6","133"
"3","ride_accepted","ios","","2021-02-09","6","19"
"3","ride_accepted","ios","","2021-02-10","4","48"
"3","ride_accepted","ios","","2021-02-11","6","122"
"3","ride_accepted","ios","","2021-02-12","9","222"
"3","ride_accepted","ios","","2021-02-13","5","43"
"3","ride_accepted","ios","","2021-02-14","7","179"
"3","ride_accepted","ios","","2021-02-15","8","144"
"3","ride_accepted","ios","","2021-02-16","10","261"
"3","ride_accepted","ios","","2021-02-17","4","69"
"3","ride_accepted","ios","","2021-02-18","7","98"
"3","ride_accepted","ios","","2021-02-19","6","124"
"3","ride_accepted","ios","","2021-02-20","3","55"
"3","ride_accepted","ios","","2021-02-21","3","72"
"3","ride_accepted","ios","","2021-02-22","7","127"
"3","ride_accepted","ios","","2021-02-23","6","166"
"3","ride_accepted","ios","","2021-02-24","6","125"
"3","ride_accepted","ios","","2021-02-25","7","240"
"3","ride_accepted","ios","","2021-02-26","4","48"
"3","ride_accepted","ios","","2021-02-27","7","123"
"3","ride_accepted","ios","","2021-02-28","6","120"
"3","ride_accepted","ios","","2021-03-01","6","95"
"3","ride_accepted","ios","","2021-03-02","7","158"
"3","ride_accepted","ios","","2021-03-03","9","113"
"3","ride_accepted","ios","","2021-03-04","6","118"
"3","ride_accepted","ios","","2021-03-05","8","245"
"3","ride_accepted","ios","","2021-03-06","10","175"
"3","ride_accepted","ios","","2021-03-07","5","127"
"3","ride_accepted","ios","","2021-03-08","2","26"
"3","ride_accepted","ios","","2021-03-09","4","105"
"3","ride_accepted","ios","","2021-03-10","5","98"
"3","ride_accepted","ios","","2021-03-11","6","123"
"3","ride_accepted","ios","","2021-03-12","6","180"
"3","ride_accepted","ios","","2021-03-13","7","71"
"3","ride_accepted","ios","","2021-03-14","9","204"
"3","ride_accepted","ios","","2021-03-15","4","15"
"3","ride_accepted","ios","","2021-03-16","5","118"
"3","ride_accepted","ios","","2021-03-17","1","4"
"3","ride_accepted","ios","","2021-03-18","5","134"
"3","ride_accepted","ios","","2021-03-19","4","42"
"3","ride_accepted","ios","","2021-03-20","4","53"
"3","ride_accepted","ios","","2021-03-21","9","231"
"3","ride_accepted","ios","","2021-03-22","2","43"
"3","ride_accepted","ios","","2021-03-23","4","80"
"3","ride_accepted","ios","","2021-03-24","6","153"
"3","ride_accepted","ios","","2021-03-25","10","157"
"3","ride_accepted","ios","","2021-03-26","7","133"
"3","ride_accepted","ios","","2021-03-27","7","171"
"3","ride_accepted","ios","","2021-03-28","5","90"
"3","ride_accepted","ios","","2021-03-29","11","288"
"3","ride_accepted","ios","","2021-03-30","5","61"
"3","ride_accepted","ios","","2021-03-31","4","77"
"3","ride_accepted","ios","","2021-04-01","8","92"
"3","ride_accepted","ios","","2021-04-02","3","44"
"3","ride_accepted","ios","","2021-04-03","4","87"
"3","ride_accepted","ios","","2021-04-04","3","63"
"3","ride_accepted","ios","","2021-04-05","8","101"
"3","ride_accepted","ios","","2021-04-06","8","182"
"3","ride_accepted","ios","","2021-04-07","7","174"
"3","ride_accepted","ios","","2021-04-08","5","18"
"3","ride_accepted","ios","","2021-04-09","11","216"
"3","ride_accepted","ios","","2021-04-10","12","208"
"3","ride_accepted","ios","","2021-04-11","7","198"
"3","ride_accepted","ios","","2021-04-12","3","97"
"3","ride_accepted","ios","","2021-04-13","7","135"
"3","ride_accepted","ios","","2021-04-14","7","111"
"3","ride_accepted","ios","","2021-04-15","6","150"
"3","ride_accepted","ios","","2021-04-16","6","63"
"3","ride_accepted","ios","","2021-04-17","6","112"
"3","ride_accepted","ios","","2021-04-18","7","92"
"3","ride_accepted","ios","","2021-04-19","9","144"
"3","ride_accepted","ios","","2021-04-20","7","137"
"3","ride_accepted","ios","","2021-04-21","4","66"
"3","ride_accepted","ios","","2021-04-22","5","55"
"3","ride_accepted","ios","","2021-04-23","3","78"
"3","ride_accepted","ios","","2021-04-24","7","99"
"3","ride_accepted","ios","","2021-04-25","7","122"
"3","ride_accepted","ios","","2021-04-26","11","198"
"3","ride_accepted","ios","","2021-04-27","7","182"
"3","ride_accepted","ios","","2021-04-28","6","90"
"3","ride_accepted","ios","","2021-04-29","3","48"
"3","ride_accepted","ios","","2021-04-30","6","166"
"3","ride_accepted","ios","","2021-05-01","3","74"
"3","ride_accepted","ios","","2021-05-02","3","85"
"3","ride_accepted","ios","","2021-05-03","6","89"
"3","ride_accepted","ios","","2021-05-04","7","257"
"3","ride_accepted","ios","","2021-05-05","5","84"
"3","ride_accepted","ios","","2021-05-06","4","46"
"3","ride_accepted","ios","","2021-05-07","11","199"
"3","ride_accepted","ios","","2021-05-08","4","80"
"3","ride_accepted","ios","","2021-05-09","5","98"
"3","ride_accepted","ios","","2021-05-10","15","306"
"3","ride_accepted","ios","","2021-05-11","14","365"
"3","ride_accepted","ios","","2021-05-12","6","109"
"3","ride_accepted","ios","","2021-05-13","7","69"
"3","ride_accepted","ios","","2021-05-14","1","3"
"3","ride_accepted","ios","","2021-05-15","8","137"
"3","ride_accepted","ios","","2021-05-16","4","112"
"3","ride_accepted","ios","","2021-05-17","3","36"
"3","ride_accepted","ios","","2021-05-18","4","75"
"3","ride_accepted","ios","","2021-05-19","9","142"
"3","ride_accepted","ios","","2021-05-20","4","110"
"3","ride_accepted","ios","","2021-05-21","3","52"
"3","ride_accepted","ios","","2021-05-22","5","173"
"3","ride_accepted","ios","","2021-05-23","9","152"
"3","ride_accepted","ios","","2021-05-24","7","98"
"3","ride_accepted","ios","","2021-05-25","9","209"
"3","ride_accepted","ios","","2021-05-26","8","145"
"3","ride_accepted","ios","","2021-05-27","8","120"
"3","ride_accepted","ios","","2021-05-28","4","35"
"3","ride_accepted","ios","","2021-05-29","2","89"
"3","ride_accepted","ios","","2021-05-30","6","96"
"3","ride_accepted","ios","","2021-05-31","10","103"
"3","ride_accepted","ios","","2021-06-01","9","161"
"3","ride_accepted","ios","","2021-06-02","9","195"
"3","ride_accepted","ios","","2021-06-03","7","175"
"3","ride_accepted","ios","","2021-06-04","8","201"
"3","ride_accepted","ios","","2021-06-05","8","110"
"3","ride_accepted","ios","","2021-06-06","7","136"
"3","ride_accepted","ios","","2021-06-07","5","169"
"3","ride_accepted","ios","","2021-06-08","7","238"
"3","ride_accepted","ios","","2021-06-09","4","51"
"3","ride_accepted","ios","","2021-06-10","7","73"
"3","ride_accepted","ios","","2021-06-11","4","81"
"3","ride_accepted","ios","","2021-06-12","6","117"
"3","ride_accepted","ios","","2021-06-13","5","79"
"3","ride_accepted","ios","","2021-06-14","10","93"
"3","ride_accepted","ios","","2021-06-15","4","61"
"3","ride_accepted","ios","","2021-06-16","5","119"
"3","ride_accepted","ios","","2021-06-17","5","100"
"3","ride_accepted","ios","","2021-06-18","7","202"
"3","ride_accepted","ios","","2021-06-19","8","91"
"3","ride_accepted","ios","","2021-06-20","7","131"
"3","ride_accepted","ios","","2021-06-21","9","122"
"3","ride_accepted","ios","","2021-06-22","3","84"
"3","ride_accepted","ios","","2021-06-23","7","125"
"3","ride_accepted","ios","","2021-06-24","8","226"
"3","ride_accepted","ios","","2021-06-25","9","205"
"3","ride_accepted","ios","","2021-06-26","4","116"
"3","ride_accepted","ios","","2021-06-27","5","100"
"3","ride_accepted","ios","","2021-06-28","8","167"
"3","ride_accepted","ios","","2021-06-29","7","124"
"3","ride_accepted","ios","","2021-06-30","9","240"
"3","ride_accepted","ios","","2021-07-01","2","70"
"3","ride_accepted","ios","","2021-07-02","13","258"
"3","ride_accepted","ios","","2021-07-03","5","73"
"3","ride_accepted","ios","","2021-07-04","2","62"
"3","ride_accepted","ios","","2021-07-05","5","117"
"3","ride_accepted","ios","","2021-07-06","3","79"
"3","ride_accepted","ios","","2021-07-07","4","72"
"3","ride_accepted","ios","","2021-07-08","6","116"
"3","ride_accepted","ios","","2021-07-09","6","28"
"3","ride_accepted","ios","","2021-07-10","1","32"
"3","ride_accepted","ios","","2021-07-11","9","153"
"3","ride_accepted","ios","","2021-07-12","9","271"
"3","ride_accepted","ios","","2021-07-13","2","39"
"3","ride_accepted","ios","","2021-07-14","6","97"
"3","ride_accepted","ios","","2021-07-15","9","79"
"3","ride_accepted","ios","","2021-07-16","3","76"
"3","ride_accepted","ios","","2021-07-17","3","66"
"3","ride_accepted","ios","","2021-07-18","6","22"
"3","ride_accepted","ios","","2021-07-19","2","31"
"3","ride_accepted","ios","","2021-07-20","4","49"
"3","ride_accepted","ios","","2021-07-21","12","192"
"3","ride_accepted","ios","","2021-07-22","8","219"
"3","ride_accepted","ios","","2021-07-23","9","226"
"3","ride_accepted","ios","","2021-07-24","4","50"
"3","ride_accepted","ios","","2021-07-25","5","76"
"3","ride_accepted","ios","","2021-07-26","6","67"
"3","ride_accepted","ios","","2021-07-27","5","93"
"3","ride_accepted","ios","","2021-07-28","7","105"
"3","ride_accepted","ios","","2021-07-29","9","213"
"3","ride_accepted","ios","","2021-07-30","5","117"
"3","ride_accepted","ios","","2021-07-31","4","43"
"3","ride_accepted","ios","","2021-08-01","5","117"
"3","ride_accepted","ios","","2021-08-02","5","89"
"3","ride_accepted","ios","","2021-08-03","5","79"
"3","ride_accepted","ios","","2021-08-04","3","88"
"3","ride_accepted","ios","","2021-08-05","10","217"
"3","ride_accepted","ios","","2021-08-06","6","153"
"3","ride_accepted","ios","","2021-08-07","4","144"
"3","ride_accepted","ios","","2021-08-08","7","217"
"3","ride_accepted","ios","","2021-08-09","4","82"
"3","ride_accepted","ios","","2021-08-10","7","126"
"3","ride_accepted","ios","","2021-08-11","8","129"
"3","ride_accepted","ios","","2021-08-12","4","54"
"3","ride_accepted","ios","","2021-08-13","6","132"
"3","ride_accepted","ios","","2021-08-14","4","93"
"3","ride_accepted","ios","","2021-08-15","10","219"
"3","ride_accepted","ios","","2021-08-16","9","217"
"3","ride_accepted","ios","","2021-08-17","9","179"
"3","ride_accepted","ios","","2021-08-18","5","108"
"3","ride_accepted","ios","","2021-08-19","6","78"
"3","ride_accepted","ios","","2021-08-20","10","226"
"3","ride_accepted","ios","","2021-08-21","5","68"
"3","ride_accepted","ios","","2021-08-22","10","219"
"3","ride_accepted","ios","","2021-08-23","4","86"
"3","ride_accepted","ios","","2021-08-24","1","2"
"3","ride_accepted","ios","","2021-08-25","4","106"
"3","ride_accepted","ios","","2021-08-26","7","113"
"3","ride_accepted","ios","","2021-08-27","6","143"
"3","ride_accepted","ios","","2021-08-28","8","288"
"3","ride_accepted","ios","","2021-08-29","3","78"
"3","ride_accepted","ios","","2021-08-30","8","111"
"3","ride_accepted","ios","","2021-08-31","9","128"
"3","ride_accepted","ios","","2021-09-01","9","198"
